file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2011_003275_OnePixel_(300, 80).png,0.96979475,0.9863032,36.03226,0.7211217,0.99756455,0.98250836,0.06509614,0.055979688,0.96563166,0.27233264
2011_003275_OnePixel_(50, 40).png,0.99443996,0.9973165,43.35305,0.941248,0.9996827,0.99692917,0.027081886,0.023254475,0.9934602,0.17721067
2011_004147_OnePixel_(10, 40).png,0.9994632,0.9998746,53.220818,0.9967855,0.9999393,0.9999514,0.0027132635,0.0031669466,0.99972343,0.06873922
2011_004147_OnePixel_(100, 50).png,0.99333996,0.99828756,42.141533,0.96744365,0.9995403,0.9991596,0.014929699,0.0149311125,0.9966453,0.141885
2011_004147_OnePixel_(300, 80).png,0.9828731,0.9962692,38.352364,0.9197028,0.998928,0.997561,0.019552628,0.02058638,0.9899853,0.16912925
2011_004147_OnePixel_(50, 40).png,0.9974455,0.99949455,46.69092,0.98477143,0.9998102,0.9995368,0.007969235,0.008623157,0.9984648,0.11138928
2011_004969_OnePixel_(10, 40).png,0.9993347,0.99982953,53.543465,0.9963547,0.9999746,0.99993086,0.0025809025,0.003209693,0.9997957,0.06896934
2011_004969_OnePixel_(100, 50).png,0.993067,0.99812603,43.136574,0.9608417,0.99962497,0.99873775,0.01661078,0.016294189,0.99555427,0.1478165
2011_004969_OnePixel_(50, 40).png,0.99595916,0.99898094,45.614838,0.9776059,0.9997813,0.9993235,0.009996006,0.010366998,0.9981657,0.12029683
2011_006099_OnePixel_(10, 40).png,0.9992718,0.99980396,51.551434,0.99577093,0.99995345,0.999864,0.0057917647,0.0056177434,0.999404,0.08648454
2011_006099_OnePixel_(100, 50).png,0.9949476,0.9986628,42.549995,0.9729671,0.999491,0.99908495,0.01138035,0.012067563,0.9961794,0.12935619
2011_006099_OnePixel_(300, 80).png,0.9840437,0.9955599,37.61482,0.9202125,0.99869525,0.9974022,0.02190351,0.022001052,0.9894154,0.17281826
2011_006099_OnePixel_(50, 40).png,0.9971916,0.9991785,45.041145,0.98348945,0.9996627,0.99935985,0.0105567295,0.010471697,0.9979854,0.1187384
2011_006650_OnePixel_(10, 40).png,0.9991425,0.999691,54.73907,0.99039495,0.99997467,0.9997594,0.0051966235,0.00542942,0.99970984,0.08526342
2011_006650_OnePixel_(100, 50).png,0.99069846,0.9962405,42.56346,0.9037735,0.9995942,0.99698967,0.02447393,0.022452597,0.99418974,0.17157225
2011_006650_OnePixel_(50, 40).png,0.99539316,0.99835485,45.53154,0.95051265,0.9997529,0.998489,0.01701624,0.015662225,0.9963669,0.1416769
2011_006936_OnePixel_(10, 40).png,0.9994668,0.9998002,52.698193,0.9971955,0.99992245,0.9999361,0.006114811,0.0055400496,0.99980927,0.08768316
2011_006936_OnePixel_(100, 50).png,0.9963175,0.99908054,42.39196,0.9746525,0.9995739,0.9994056,0.016305193,0.014671494,0.9966781,0.1422744
2011_006936_OnePixel_(300, 80).png,0.98940897,0.9972009,38.191177,0.93141365,0.99869657,0.9980442,0.02761588,0.025183164,0.9885053,0.18650265
2011_006936_OnePixel_(50, 40).png,0.99761313,0.999328,45.662148,0.9860543,0.999606,0.99945223,0.015834766,0.013818344,0.99687535,0.13724132
2011_007061_OnePixel_(10, 40).png,0.9992058,0.99973863,50.61431,0.9953137,0.9999167,0.99982584,0.0052382625,0.005079194,0.99953467,0.08236394
2011_007061_OnePixel_(100, 50).png,0.99370384,0.9981741,42.379616,0.96869135,0.99952537,0.99868554,0.018990519,0.017604584,0.99564314,0.15407895
2011_007061_OnePixel_(300, 80).png,0.981336,0.9946704,37.510876,0.9051953,0.998161,0.99729925,0.030209983,0.028603416,0.98899806,0.1939921
2011_007061_OnePixel_(50, 40).png,0.9970128,0.99918646,46.351357,0.9817513,0.9996961,0.9993224,0.013076535,0.012415769,0.9977217,0.12803888
2011_007124_OnePixel_(10, 40).png,0.99915254,0.999887,49.921455,0.9961312,0.9999103,0.9998433,0.009151347,0.008338976,0.9991471,0.10220631
2011_007124_OnePixel_(100, 50).png,0.99484056,0.9991581,40.191063,0.97160405,0.9991412,0.99911237,0.025234554,0.022289509,0.99415326,0.16959722
2011_007124_OnePixel_(50, 40).png,0.997347,0.9996662,43.129086,0.9859731,0.99963987,0.99967474,0.016782051,0.015163896,0.996247,0.13916023
2012_000291_OnePixel_(10, 40).png,0.99890655,0.99967456,51.039753,0.99492013,0.9999408,0.99975204,0.009590132,0.008617308,0.99940026,0.10285325
2012_000291_OnePixel_(100, 50).png,0.9929985,0.99815816,42.442165,0.9607719,0.99942935,0.99846435,0.017812168,0.017118061,0.99505347,0.15071228
2012_000291_OnePixel_(300, 80).png,0.9803538,0.99478126,37.71072,0.9008973,0.99880606,0.99688274,0.026892912,0.026466494,0.988246,0.18789238
2012_000291_OnePixel_(50, 40).png,0.99510586,0.9984972,43.898205,0.9759654,0.9996044,0.9989949,0.017618861,0.016271709,0.99732244,0.14297199
2012_000553_OnePixel_(10, 40).png,0.99897236,0.9996792,49.663662,0.9955193,0.9998994,0.9997074,0.00670844,0.006566771,0.99946827,0.09047638
2012_000553_OnePixel_(100, 50).png,0.99235415,0.99805427,41.34901,0.95931345,0.9993803,0.9983906,0.022121243,0.020986462,0.9950727,0.16306116
2012_000553_OnePixel_(300, 80).png,0.9815202,0.9956051,36.910587,0.89786536,0.9985665,0.995891,0.032003563,0.03069909,0.9856451,0.19910114
2012_000553_OnePixel_(50, 40).png,0.9965954,0.9990656,44.027763,0.97931707,0.9997542,0.99948186,0.013886258,0.013330583,0.9972547,0.13141616
2012_000892_OnePixel_(10, 40).png,0.9989335,0.9996414,50.612656,0.9937879,0.9998968,0.9998053,0.008551837,0.007617,0.99958724,0.10146794
2012_000892_OnePixel_(100, 50).png,0.9906101,0.99674845,41.230167,0.9462925,0.9992002,0.9981442,0.02616775,0.023862211,0.9937019,0.1757127
2012_000892_OnePixel_(50, 40).png,0.9949664,0.99817294,43.7872,0.97059417,0.9995977,0.99887556,0.019097695,0.017584411,0.99649835,0.15079296
2012_001124_OnePixel_(10, 40).png,0.9991292,0.999761,52.281002,0.9955608,0.99992967,0.9998433,0.008301653,0.0076518236,0.99927557,0.1005428
2012_001124_OnePixel_(100, 50).png,0.9929775,0.9980952,42.649456,0.9660365,0.9995203,0.9987609,0.017436473,0.016605783,0.99611956,0.15082729
2012_001124_OnePixel_(50, 40).png,0.99568,0.9986412,44.088596,0.97788996,0.9995826,0.9992981,0.017825581,0.016073283,0.9974116,0.14475583
2012_001398_OnePixel_(10, 40).png,0.99943006,0.9998293,53.237984,0.996883,0.9999563,0.9999148,0.004956057,0.0049251425,0.99978983,0.0810721
2012_001398_OnePixel_(100, 50).png,0.9938035,0.99847573,42.464176,0.9649008,0.9995744,0.998942,0.013619122,0.013943283,0.99542904,0.13854674
2012_001398_OnePixel_(50, 40).png,0.996951,0.99926347,46.02559,0.98234403,0.99981844,0.9996179,0.008722471,0.009408747,0.9982785,0.114266396
2012_001407_OnePixel_(10, 40).png,0.99964136,0.9999422,53.199013,0.9975247,0.9999528,0.99993336,0.003475183,0.00354667,0.9995734,0.070099294
2012_001407_OnePixel_(100, 50).png,0.99617624,0.9993493,43.55484,0.9780748,0.99975127,0.9993004,0.010648677,0.010814622,0.99716175,0.123827256
2012_001407_OnePixel_(300, 80).png,0.9891199,0.9981064,38.563633,0.9347144,0.9992735,0.9981537,0.016823975,0.017407939,0.9919519,0.16091633
2012_001407_OnePixel_(50, 40).png,0.9981825,0.99970937,45.62208,0.98671174,0.99978393,0.9995035,0.008326653,0.008453003,0.99787086,0.10897057
2012_001408_OnePixel_(10, 40).png,0.9989766,0.999628,52.639004,0.99048865,0.9999412,0.99981695,0.0059113395,0.006024878,0.99969625,0.092571795
2012_001408_OnePixel_(100, 50).png,0.99127454,0.99696755,42.941307,0.9254868,0.99925715,0.9980022,0.022430252,0.020668482,0.9937442,0.16666725
2012_001408_OnePixel_(50, 40).png,0.9953208,0.9981991,45.340923,0.9600749,0.9996348,0.99897975,0.015673412,0.01469767,0.997493,0.14177784
2012_001680_OnePixel_(10, 40).png,0.9990672,0.9997082,53.242104,0.9946403,0.9999346,0.99981236,0.0064484654,0.006236291,0.99966717,0.09233278
2012_001680_OnePixel_(100, 50).png,0.9928643,0.99771976,43.006516,0.9559286,0.9995788,0.99858224,0.015207637,0.015260704,0.995506,0.14708585
2012_001680_OnePixel_(300, 80).png,0.97933304,0.99365276,38.122692,0.8800163,0.9985312,0.99633884,0.026902212,0.026576588,0.98672175,0.19014378
2012_001680_OnePixel_(50, 40).png,0.9957363,0.9985877,45.44555,0.97893715,0.99978316,0.9993403,0.0119537255,0.011574134,0.99738055,0.1258374
2012_001771_OnePixel_(10, 40).png,0.99930227,0.999758,52.210995,0.9954276,0.99993175,0.99975485,0.0082544,0.007580739,0.9996767,0.09554835
2012_001771_OnePixel_(100, 50).png,0.9939194,0.998376,42.322395,0.9620126,0.999483,0.99871594,0.01789861,0.017263766,0.99510354,0.1500173
2012_001771_OnePixel_(300, 80).png,0.98058504,0.9946768,37.52375,0.8908215,0.99847096,0.9964726,0.033660542,0.031934097,0.9881874,0.20180154
2012_001771_OnePixel_(50, 40).png,0.99681664,0.99916553,44.802345,0.97898597,0.9997421,0.99917847,0.01437808,0.013449316,0.99806297,0.12950179
2012_001825_OnePixel_(10, 40).png,0.99898374,0.99969244,51.52445,0.9947413,0.9999114,0.999827,0.008610011,0.007941672,0.9993011,0.0982529
2012_001825_OnePixel_(100, 50).png,0.9923172,0.9977695,42.59493,0.9569627,0.9993897,0.99862057,0.019434502,0.018276313,0.9959632,0.15754928
2012_001825_OnePixel_(50, 40).png,0.99599904,0.99880385,45.225197,0.9794649,0.99975234,0.99949855,0.011853705,0.011525223,0.9981193,0.12677029
2012_001882_OnePixel_(10, 40).png,0.9996936,0.99992776,54.320263,0.9983725,0.99997574,0.9999897,0.0016847369,0.0023790377,0.9998697,0.06375993
2012_001882_OnePixel_(100, 50).png,0.9950835,0.99865407,42.31634,0.9686094,0.9995138,0.99893594,0.018978879,0.017234543,0.9932071,0.15422204
2012_001882_OnePixel_(300, 80).png,0.98710895,0.9964163,37.468563,0.9119328,0.9987737,0.9977231,0.0280819,0.026242796,0.98541564,0.18933766
2012_001882_OnePixel_(50, 40).png,0.99801517,0.9994604,45.552254,0.9850029,0.99983025,0.999701,0.01084555,0.009925158,0.99793684,0.117557004
2012_001967_OnePixel_(10, 40).png,0.99955815,0.9998908,54.40292,0.99758327,0.9999786,0.99996674,0.0031786445,0.0032736808,0.999825,0.07054139
2012_001967_OnePixel_(100, 50).png,0.99439895,0.9986884,43.039402,0.96956426,0.99964774,0.99893165,0.012566309,0.012637864,0.9964732,0.13534352
2012_001967_OnePixel_(50, 40).png,0.99728334,0.99941397,45.904953,0.9856202,0.99982595,0.99957204,0.0079638325,0.0082070865,0.9981524,0.11079815
2012_002068_OnePixel_(10, 40).png,0.99942446,0.99988,52.495007,0.9966825,0.99995273,0.9997955,0.0058359774,0.0053621638,0.99954623,0.08634114
2012_002068_OnePixel_(100, 50).png,0.9952071,0.9987688,42.751774,0.97214824,0.999672,0.9993211,0.012680488,0.0125419935,0.99637645,0.13433115
2012_002068_OnePixel_(50, 40).png,0.997043,0.99916905,45.74417,0.98357517,0.9997778,0.9995158,0.011296733,0.010941279,0.99842596,0.121511884
2012_002112_OnePixel_(10, 40).png,0.99948573,0.99988955,53.087097,0.9978567,0.99998206,0.99995124,0.002698255,0.0028654214,0.9997761,0.06901198
2012_002112_OnePixel_(100, 50).png,0.9957527,0.99905837,43.559593,0.97580105,0.99969006,0.99947864,0.008401064,0.009386692,0.99730885,0.12023029
2012_002112_OnePixel_(300, 80).png,0.98765004,0.99753255,39.345707,0.93671405,0.9991072,0.9981657,0.016193828,0.016966999,0.9907425,0.15827914
2012_002112_OnePixel_(50, 40).png,0.99794054,0.9995822,46.727146,0.9861286,0.99983644,0.9995733,0.006742009,0.0071912943,0.99863195,0.105248146
2012_002184_OnePixel_(10, 40).png,0.9991133,0.9996876,50.94526,0.99553627,0.9998152,0.9997743,0.008448477,0.0076931394,0.9996631,0.097171955
2012_002184_OnePixel_(100, 50).png,0.9946405,0.99851197,42.32834,0.96850234,0.9995178,0.9990084,0.014545475,0.014336964,0.99449337,0.13673423
2012_002184_OnePixel_(50, 40).png,0.9967371,0.9991025,45.56461,0.9833635,0.9998177,0.99967647,0.0073435144,0.008371148,0.998727,0.10630841
2012_002471_OnePixel_(10, 40).png,0.99905515,0.9997007,51.699715,0.99450475,0.99994797,0.99981785,0.0073207347,0.0069529954,0.9994022,0.093900636
2012_002471_OnePixel_(100, 50).png,0.9920287,0.9971571,41.756905,0.95055467,0.99946874,0.9983532,0.022163777,0.020583995,0.995859,0.16712156
2012_002471_OnePixel_(50, 40).png,0.9953212,0.99844825,45.04122,0.97396284,0.99970406,0.9994554,0.017232569,0.015885862,0.99770415,0.14469832
2012_002878_OnePixel_(10, 40).png,0.99865836,0.99935496,50.382732,0.9888466,0.99987704,0.9995698,0.0116111925,0.010271244,0.9994704,0.113658376
2012_002878_OnePixel_(100, 50).png,0.990694,0.9964833,41.760323,0.9286753,0.99909157,0.99736965,0.027997117,0.02508252,0.99309605,0.17874762
2012_002878_OnePixel_(50, 40).png,0.9949707,0.9980689,44.646812,0.95954186,0.99956656,0.99872386,0.019478545,0.017700505,0.99740565,0.1507615
2012_002911_OnePixel_(10, 40).png,0.99900675,0.9996563,50.852448,0.99575746,0.9999244,0.99989974,0.0049545392,0.005453009,0.99953073,0.08413664
2012_002911_OnePixel_(100, 50).png,0.99356335,0.9984578,41.93885,0.968341,0.99958146,0.9991298,0.014674246,0.014652515,0.99612933,0.1403191
2012_002911_OnePixel_(50, 40).png,0.99678004,0.99915755,44.771496,0.9830616,0.9997243,0.99946463,0.010747089,0.010814032,0.9979002,0.12072981
2012_003160_OnePixel_(10, 40).png,0.9990813,0.9996768,49.964527,0.9951317,0.99991715,0.9997434,0.008324393,0.007539894,0.99955803,0.09542091
2012_003160_OnePixel_(100, 50).png,0.9937266,0.9985286,41.280483,0.9662508,0.9994611,0.9984169,0.017104588,0.016510887,0.9944723,0.14653856
2012_003160_OnePixel_(300, 80).png,0.98351157,0.9962114,37.836014,0.9151463,0.99879175,0.9971696,0.024326054,0.024088101,0.98822135,0.18117909
2012_003160_OnePixel_(50, 40).png,0.9967741,0.9991788,45.137157,0.98305863,0.99978137,0.99934286,0.011317975,0.0111202635,0.99812514,0.12132153
2012_003173_OnePixel_(10, 40).png,0.99922675,0.99978936,52.65533,0.9962536,0.9999643,0.99992687,0.005194837,0.005094281,0.9996592,0.08428983
2012_003173_OnePixel_(100, 50).png,0.9936048,0.9986381,42.77054,0.9639994,0.999614,0.9989723,0.012563393,0.013440951,0.9955465,0.13594857
2012_003173_OnePixel_(50, 40).png,0.9968276,0.99931717,46.323914,0.98422015,0.99983186,0.99948734,0.009517079,0.00965802,0.99833274,0.11524521
2012_003372_OnePixel_(10, 40).png,0.9988243,0.9995731,49.628525,0.9960861,0.9999193,0.9998577,0.009391093,0.00847614,0.99958724,0.10275896
2012_003372_OnePixel_(100, 50).png,0.9946429,0.9988114,42.548695,0.96876615,0.99974304,0.9993044,0.0122254025,0.0131670935,0.9968869,0.13474788
2012_003372_OnePixel_(300, 80).png,0.98248076,0.9958699,36.827538,0.91361195,0.9990453,0.9973358,0.025489112,0.025437426,0.98762196,0.18530972
2012_003372_OnePixel_(50, 40).png,0.99669147,0.99915516,45.11432,0.9851127,0.9998161,0.9995849,0.009191045,0.009531563,0.99849576,0.11494704
2012_003386_OnePixel_(10, 40).png,0.9993881,0.9998492,54.121086,0.9961682,0.99998206,0.99992526,0.003860951,0.0041257446,0.99972546,0.07552492
2012_003386_OnePixel_(100, 50).png,0.99301785,0.99809074,43.304565,0.96141946,0.9996516,0.9991636,0.016713394,0.015989864,0.9959073,0.14995
2012_003386_OnePixel_(50, 40).png,0.9964981,0.9990543,45.86663,0.979123,0.9998631,0.99953324,0.011267288,0.010910271,0.99770236,0.12179765
2012_003508_OnePixel_(10, 40).png,0.999509,0.99989235,52.710743,0.99693567,0.99996805,0.9999033,0.003818695,0.003989756,0.99964386,0.069983415
2012_003508_OnePixel_(100, 50).png,0.9939281,0.9984306,42.65895,0.9684388,0.99966604,0.9991623,0.013926785,0.013824137,0.9968694,0.1388176
2012_003508_OnePixel_(50, 40).png,0.99643934,0.9991447,45.704266,0.98213965,0.99980146,0.99929947,0.01054988,0.010470183,0.9977237,0.11989277
2012_003628_OnePixel_(10, 40).png,0.998894,0.9996049,50.710033,0.99104077,0.9999372,0.9997431,0.009808917,0.008732139,0.9981193,0.10547419
2012_003628_OnePixel_(100, 50).png,0.98987806,0.99598503,40.930668,0.9282374,0.9992478,0.99785274,0.030875914,0.027091088,0.9935543,0.18941136
2012_003628_OnePixel_(50, 40).png,0.9951293,0.99815273,43.582344,0.96464604,0.99953353,0.9985863,0.02481244,0.021469764,0.9943876,0.16781919
2012_003701_OnePixel_(10, 40).png,0.99917495,0.99975634,53.070065,0.9951546,0.9999434,0.9998697,0.006052647,0.0058444855,0.99971783,0.08873417
2012_003701_OnePixel_(100, 50).png,0.9935355,0.9981599,42.635605,0.9595743,0.9995816,0.9987709,0.0203717,0.01879295,0.9949782,0.1577879
2012_003701_OnePixel_(50, 40).png,0.99629736,0.99877995,45.6065,0.9782508,0.9997191,0.9993634,0.016193647,0.014770305,0.99785537,0.1390961
2012_003731_OnePixel_(10, 40).png,0.9991729,0.99969953,51.78579,0.9946226,0.9999247,0.99990195,0.00704825,0.00671577,0.9994878,0.090772815
2012_003731_OnePixel_(100, 50).png,0.99333566,0.9978749,42.179104,0.9556901,0.99953234,0.99875957,0.019010613,0.017866015,0.9957491,0.15535678
2012_003731_OnePixel_(50, 40).png,0.99655575,0.99887264,44.822052,0.9803711,0.99977535,0.999326,0.013739597,0.012941967,0.9976189,0.13117291
2012_003793_OnePixel_(10, 40).png,0.9993078,0.9997953,53.396664,0.9961158,0.99994916,0.9998573,0.004722777,0.0048420457,0.9996729,0.08194023
2012_003793_OnePixel_(100, 50).png,0.99363685,0.99851245,42.665184,0.96826106,0.99969083,0.9986875,0.014950225,0.014664653,0.9957183,0.14119631
2012_003793_OnePixel_(300, 80).png,0.9834768,0.9961352,38.40766,0.91769886,0.999116,0.9972304,0.02187292,0.022312032,0.9895882,0.17637163
2012_003793_OnePixel_(50, 40).png,0.9967675,0.9992367,45.94246,0.9833823,0.9998189,0.9993002,0.012310294,0.011803844,0.9973766,0.12518594
2012_003969_OnePixel_(10, 40).png,0.9990096,0.99955356,52.258003,0.99483806,0.99993753,0.9998346,0.008001976,0.0071649803,0.99972546,0.095425524
2012_003969_OnePixel_(100, 50).png,0.9921303,0.9973321,42.752228,0.94719625,0.999464,0.9984926,0.02026648,0.018936189,0.99490124,0.15933712
2012_003969_OnePixel_(50, 40).png,0.9959034,0.99864435,45.355648,0.9694188,0.99965197,0.99914587,0.015687909,0.014665089,0.996827,0.13879864
2012_003983_OnePixel_(10, 40).png,0.999087,0.9996861,52.10161,0.9925564,0.9998998,0.99975014,0.007689534,0.007171491,0.99946445,0.09701422
2012_003983_OnePixel_(100, 50).png,0.9918164,0.9970488,42.132637,0.9461353,0.99929017,0.9981891,0.022311421,0.020816494,0.99544436,0.16400552
2012_003983_OnePixel_(50, 40).png,0.99543303,0.99854255,44.297592,0.968225,0.99955535,0.998893,0.018470978,0.016643086,0.9966376,0.14660224
2012_004015_OnePixel_(10, 40).png,0.99929184,0.99979305,53.43772,0.9940136,0.9999528,0.99988574,0.006556262,0.0061753695,0.9992347,0.09296649
2012_004015_OnePixel_(100, 50).png,0.9920355,0.9979172,43.393383,0.95214975,0.9996437,0.9987523,0.015870275,0.016061978,0.99317074,0.15056111
2012_004015_OnePixel_(50, 40).png,0.99595857,0.99876946,46.3724,0.9738474,0.9998087,0.9994139,0.014073687,0.013268354,0.9979002,0.1355701
2012_004051_OnePixel_(10, 40).png,0.99939144,0.99982643,51.83245,0.9959521,0.999938,0.9998647,0.0066480567,0.006224402,0.9996574,0.08997699
2012_004051_OnePixel_(100, 50).png,0.99460506,0.99862903,42.44953,0.9668184,0.9996694,0.99920297,0.014902787,0.014923214,0.996276,0.1399408
2012_004051_OnePixel_(300, 80).png,0.9829738,0.9958372,37.268776,0.9080922,0.99884146,0.9972163,0.025852505,0.026043937,0.988816,0.18592553
2012_004051_OnePixel_(50, 40).png,0.9969632,0.99923086,45.08612,0.98132896,0.9997938,0.9994867,0.011369189,0.011162151,0.9986746,0.12326994
2012_004064_OnePixel_(10, 40).png,0.9991739,0.9997684,51.99298,0.9953916,0.9999008,0.99982077,0.0064438134,0.006500873,0.99937296,0.09145908
2012_004064_OnePixel_(100, 50).png,0.99314594,0.9979806,42.579082,0.9630794,0.99968785,0.99924374,0.014421045,0.014763116,0.99596715,0.14199144
2012_004064_OnePixel_(50, 40).png,0.996199,0.99897146,45.64843,0.9811257,0.9997721,0.9994047,0.010278948,0.010610344,0.9979019,0.11872234
2012_004067_OnePixel_(10, 40).png,0.9994821,0.99991006,53.51729,0.99648875,0.9999756,0.99992317,0.0021373257,0.002998844,0.9996983,0.06454083
2012_004067_OnePixel_(100, 50).png,0.9936675,0.9983512,42.98555,0.96323913,0.99954766,0.99891067,0.014137177,0.014311303,0.9961448,0.13779598
2012_004067_OnePixel_(50, 40).png,0.99669594,0.9991392,45.319515,0.9808342,0.9997913,0.9995167,0.010123783,0.010130754,0.99762094,0.11683769
2012_004088_OnePixel_(10, 40).png,0.9990763,0.99966,52.483376,0.99592656,0.9999067,0.99987614,0.0077447062,0.0070182346,0.99976635,0.09681806
2012_004088_OnePixel_(100, 50).png,0.9939517,0.9982941,42.46779,0.9643982,0.99946725,0.9990002,0.016549565,0.015850475,0.995965,0.14498682
2012_004088_OnePixel_(50, 40).png,0.99702656,0.99918926,45.387886,0.98196775,0.99974585,0.99957085,0.009952704,0.009998115,0.9973284,0.116649695
2012_004102_OnePixel_(10, 40).png,0.99929,0.999746,52.65431,0.9946114,0.9999248,0.9997655,0.006847279,0.0064526065,0.9994469,0.09120011
2012_004102_OnePixel_(100, 50).png,0.993643,0.998027,42.925163,0.9631628,0.99946386,0.9988412,0.0139957825,0.013809163,0.9967767,0.14032817
2012_004102_OnePixel_(50, 40).png,0.9970392,0.99908155,46.600822,0.9798906,0.9998203,0.9995074,0.009980386,0.010049223,0.9983076,0.120308064
2012_004115_OnePixel_(10, 40).png,0.9990155,0.9996006,50.922005,0.99538684,0.99987966,0.9997402,0.010591741,0.009283211,0.9997723,0.10811185
